A debreagem pode ser enunciativa ou enunciva. Na enunciativa, instalam-se no enunciado os actantes da enunciação (eu/tu), o que cria uma narrativa em que o narrador se explicita como eu e em que pode também enunciar claramente o “leitor” a quem se dirige. Instauram-se também o espaço do aqui e aqueles que se organizam a partir desse marco (aí, ali, lá, acolá). Instituem-se os tempos relacionados diretamente ao presente do ato de dizer (concomitância, anterioridade e posterioridade ao presente). Note-se, por exemplo, o início do poema Tabacaria, de Álvaro de Campos, um dos heterônimos de Fernando Pessoa: “Não sou nada. / Nunca serei nada. / Não posso querer ser nada. / À parte isso, tenho em mim todos os sonhos do mundo.” A debreagem enunciativa produz a enunciação enunciada, ou seja, as marcas da enunciação que estão no enunciado.	A debreagem pode ser enunciativa ou enunciva. Na enunciativa, instalam-se no enunciado os actantes da enunciação (eu/tu), o que cria uma narrativa em que o narrador se explicita como eu e em que pode também enunciar claramente o “leitor” a quem se dirige. Instauram-se também o espaço do aqui e aqueles que se organizam a partir desse marco (aí, ali, lá, acolá). Instituem-se os tempos relacionados diretamente ao presente do ato de dizer (concomitância, anterioridade e posterioridade ao presente). Note-se, por exemplo, o início do poema Tabacaria, de Álvaro de Campos, um dos heterônimos de Fernando Pessoa: “Não sou nada. / Nunca serei|||DIFF|||será nada. / Não posso querer ser nada. / À parte isso, tenho em mim todos os sonhos do mundo.” A debreagem enunciativa produz a enunciação enunciada, ou seja, as marcas da enunciação que estão no enunciado.	1	True
Na debreagem enunciva, instalam-se no dito os actantes do enunciado (ele), o que cria uma narrativa em que o narrador se ausenta daquilo que diz, fato que é imprecisamente denominado narrativa em terceira pessoa. Nela é como se os fatos se narrassem a si mesmos. Instauram-se também os espaços que não têm nenhuma relação com o espaço enunciativo (por exemplo: no primeiro capítulo da segunda parte de O guarani, de Alencar, aparece a seguinte frase: “No vasto copiar do pouso havia três pessoas contemplando com um certo prazer a luta espantosa dos elementos”; 1964, p. 90). Instituem-se os tempos relacionados seja a um marco temporal pretérito (concomitância, anterioridade e posterioridade ao pretérito), seja a um marco temporal futuro (concomitância, anterioridade e posterioridade ao futuro). Esse tipo de debreagem cria um efeito de sentido de objetividade. Efetivamente, se os fatos narram-se a si mesmos, num espaço não relacionado ao da enunciação e num tempo pretérito ou futuro, que simulam o tempo cósmico, então o texto se tinge de “objetividade”. A debreagem enunciva produz o enunciado enunciado, que é assim chamado para mostrar que mesmo o que parece escapar ao ato enunciativo é enunciado.	Na debreagem enunciva, instalam-se no dito os actantes do enunciado (ele), o que cria uma narrativa em que o narrador se ausenta daquilo que diz, fato que é imprecisamente denominado narrativa em terceira pessoa. Nela é como se os fatos se narrassem a si mesmos. Instauram-se também os espaços que não têm nenhuma relação com o espaço enunciativo (por exemplo: no primeiro capítulo da segunda parte de O guarani, de Alencar, aparece a seguinte frase: “No vasto copiar do pouso havia três pessoas contemplando com um certo prazer a luta espantosa dos elementos”; 1964, p. 90). Instituem-se os tempos relacionados seja a um marco temporal pretérito (concomitância, anterioridade e posterioridade ao pretérito), seja a um marco temporal futuro (concomitância, anterioridade e posterioridade ao futuro). Esse tipo de debreagem cria um efeito de sentido de objetividade. Efetivamente, se os fatos narram-se a si mesmos, num espaço não relacionado ao da enunciação e num tempo pretérito ou futuro, que simulam|||DIFF|||simula o tempo cósmico, então o texto se tinge de “objetividade”. A debreagem enunciva produz o enunciado enunciado, que é assim chamado para mostrar que mesmo o que parece escapar ao ato enunciativo é enunciado.	1	True
Em O coronel e o lobisomem, de José Cândido de Carvalho (1971, p. 239), na passagem “Porta na taramela, ligeirinho pedi ao major notícia de Dona Bebé de Melo: - Seu compadre, onde anda essa beleza”, suspende-se a oposição entre aquela e essa, utilizando-se o segundo pronome no lugar do primeiro.	Em O coronel e o lobisomem, de José Cândido de Carvalho (1971, p. 239), na passagem “Porta na taramela, ligeirinho pedi|||DIFF|||pediu ao major notícia de Dona Bebé de Melo: - Seu compadre, onde anda essa beleza”, suspende-se a oposição entre aquela e essa, utilizando-se o segundo pronome no lugar do primeiro.	1	True
Se, para essa pragmática integrada, a argumentação é o encadeamento dos enunciados que conduz a certa conclusão, seu domínio preferencial é o estudo dos conectores que realizam esse encadeamento. Além disso, estuda a orientação argumentativa dos enunciados, bem como os tópoi que estão na base dos encadeamentos, realizados na superfície pelos conectores.	Se, para essa pragmática integrada, a argumentação é o encadeamento dos enunciados que conduz|||DIFF|||conduzem a certa conclusão, seu domínio preferencial é o estudo dos conectores que realizam esse encadeamento. Além disso, estuda a orientação argumentativa dos enunciados, bem como os tópoi que estão na base dos encadeamentos, realizados na superfície pelos conectores.	1	True
Como mostramos em "Figuras de retórica" (2014), segundo Cícero, quatro são as qualidade da elocução: a correção, a clareza, a ornamentação e a adequação do discurso às circunstâncias (1966, III, X). Lausberg, em "Elementos de retórica literária", dá a essas virtudes, respectivamente, os nomes latinos (2004, p.119, §1020). As três primeiras características da elocução estão a serviço da quarta. São elas que criam a adequação. Isso significa que uma qualidade como a correção não é algo intrínseco à língua, mas depende do tipo de discurso, de seu gênero, etc. Também a clareza tem um papel discursivo. Distingue Vieira, no Sermão da Sexagésima, a ordem que "faz influência" daquela que "faz lavor":	Como mostramos|||DIFF|||mostra em "Figuras de retórica" (2014), segundo Cícero, quatro são as qualidade da elocução: a correção, a clareza, a ornamentação e a adequação do discurso às circunstâncias (1966, III, X). Lausberg, em "Elementos de retórica literária", dá a essas virtudes, respectivamente, os nomes latinos (2004, p.119, §1020). As três primeiras características da elocução estão a serviço da quarta. São elas que criam a adequação. Isso significa que uma qualidade como a correção não é algo intrínseco à língua, mas depende do tipo de discurso, de seu gênero, etc. Também a clareza tem um papel discursivo. Distingue Vieira, no Sermão da Sexagésima, a ordem que "faz influência" daquela que "faz lavor":	1	True
O argumento é o que realça, o que faz brilhar uma ideia. A retórica é, sem dúvida nenhuma, a disciplina que, na História do Ocidente, deu início aos estudos do discurso. A emergência da primeira disciplina discursiva traz consigo a consciência da heterogeneidade discursiva. Com efeito, desde o seu princípio, estava presente nos ensinamentos de Córax que todo discurso pode ser invertido por outro discurso, tudo o que é feito por palavras pode ser desfeito por elas, a um discurso opõe-se um contradiscurso. Conta-se que Córax dispôs-se a ensinar suas técnicas a Tísias, combinando com ele que seria pago em função dos resultados obtidos pelo discípulo. Quando Tísias defendesse a primeira causa, pagar-lhe-ia se ganhasse; se perdesse, não lhe deveria nada. Terminadas as lições, o aluno entra com um processo contra o mestre. Nessa primeira demanda, ele ganharia ou perderia. Se ganhasse, não pagaria nada por causa da decisão do tribunal. Se perdesse, não deveria nada por causa do acordo particular entre eles. Córax constrói seu contradiscurso, retomando a argumentação de Tísias, mas invertendo-a. Se Tísias ganhar o processo, deve pagar por causa do acordo particular; se perder, deve pagar por causa da decisão do tribunal. Nos dois casos, deve pagar (PLANTIN, 1996, p.5).	O argumento é o que realça, o que faz brilhar uma ideia. A retórica é, sem dúvida nenhuma, a disciplina que, na História do Ocidente, deu início aos estudos do discurso. A emergência da primeira disciplina discursiva traz consigo a consciência da heterogeneidade discursiva. Com efeito, desde o seu princípio, estava presente nos ensinamentos de Córax que todo discurso pode ser invertido por outro discurso, tudo o que é feito por palavras pode ser desfeito por elas, a um discurso opõe-se um contradiscurso. Conta-se que Córax dispôs-se a ensinar suas técnicas a Tísias, combinando com ele que seria pago em função dos resultados obtidos pelo discípulo. Quando Tísias defendesse a primeira causa, pagar-lhe-ia se ganhasse; se perdesse, não lhe deveria nada. Terminadas as lições, o aluno entra com um processo contra o mestre. Nessa primeira demanda, ele ganharia ou perderia. Se ganhasse, não pagaria nada por causa da decisão do tribunal. Se perdesse, não deveria|||DIFF|||deveriam nada por causa do acordo particular entre eles. Córax constrói seu contradiscurso, retomando a argumentação de Tísias, mas invertendo-a. Se Tísias ganhar o processo, deve pagar por causa do acordo particular; se perder, deve pagar por causa da decisão do tribunal. Nos dois casos, deve pagar (PLANTIN, 1996, p.5).	1	True
O princípio da antifonia mostra que toda "verdade" construída por um discurso pode ser desconstruída por um contradiscurso; uma argumentação pode ser invertida por outra; tudo o que é feito por palavras pode ser desfeito por palavras. No caso do acordo entre Córax e Tísias, trata-se do conflito entre as obrigações que se originam de um contrato particular e de uma decisão da Justiça. A tarefa maior da argumentação é tentar resolver situações a que se aplicam normas provindas de sistemas distintos e conflitantes. No caso da permissão para a realização do aborto, uns são contra porque invocam preceitos religiosos; outros são a favor porque se baseiam, por exemplo, em princípios relativos à saúde. Confrontam-se razões sobre os limites da religião e do poder do Estado.	O princípio da antifonia mostra que toda "verdade" construída por um discurso pode ser desconstruída por um contradiscurso; uma argumentação pode ser invertida por outra; tudo o que é feito por palavras pode ser desfeito por palavras. No caso do acordo entre Córax e Tísias, trata-se do conflito entre as obrigações que se originam de um contrato particular e de uma decisão da Justiça. A tarefa maior da argumentação é tentar resolver situações a que se aplicam normas provindas de sistemas distintos e conflitantes. No caso da permissão para a realização do aborto, uns são contra porque invocam preceitos religiosos; outros são a favor porque se baseiam|||DIFF|||baseia, por exemplo, em princípios relativos à saúde. Confrontam-se razões sobre os limites da religião e do poder do Estado.	1	True
A retórica é, de certa forma, filha da democracia. Nas ditaduras, não se admitem pontos de vista divergentes. É na democracia que floresce a contradição, base da retórica. As relações sociais estão sempre fundadas na heterogeneidade e a democracia é o respeito ao dissenso. Só pela palavra antifônica se podem resolver as situações conflitantes sem aniquilar fisicamente o adversário. O princípio - sempre trabalhoso - da democracia é a discussão exaustiva das opiniões divergentes com vistas à tomada de decisões. Alguns prefeririam calar as vozes dos oposicionistas, mas a marcha da humanidade mostra que os momentos de apogeu da retórica coincidem com os períodos de maior liberdade, de maior segurança, de maior paz.	A retórica é, de certa forma, filha da democracia. Nas ditaduras, não se admitem pontos de vista divergentes. É na democracia que floresce a contradição, base da retórica. As relações sociais estão sempre fundadas na heterogeneidade e a democracia é o respeito ao dissenso. Só pela palavra antifônica se podem|||DIFF|||pode resolver as situações conflitantes sem aniquilar fisicamente o adversário. O princípio - sempre trabalhoso - da democracia é a discussão exaustiva das opiniões divergentes com vistas à tomada de decisões. Alguns prefeririam calar as vozes dos oposicionistas, mas a marcha da humanidade mostra que os momentos de apogeu da retórica coincidem com os períodos de maior liberdade, de maior segurança, de maior paz.	1	True
Apresenta-se aqui um problema teórico: como se passa da virtualidade do sistema à realização discursiva. É a mesma questão enfrentada por Benveniste com relação à dicotomia saussuriana língua/fala. Saussure, no Curso de Linguística Geral (1969), não se ocupa da mediação entre a língua e a fala. Como nota Benveniste, há uma distinção entre a língua e seu “exercício”, pois cada uma dessas instâncias tem diferentes estatutos de realidade: o exercício da linguagem não é simplesmente uma virtualidade, como é a língua (Benveniste, 1976, p. 288). O que permite a passagem do virtual ao realizado é a enunciação, que é a “colocação em funcionamento da língua por um ato individual de utilização” (Benveniste, 1974, p. 80) e que, portanto, é a instância de mediação entre a língua e o discurso. Uma instância é um conjunto de categorias que cria um dado domínio. Assim, essa instância de mediação é o conjunto de categorias que permite a passagem da língua para fala. Essas categorias constituem o que Benveniste vai chamar o aparelho formal da enunciação, que engloba a pessoa, o espaço e o tempo (Benveniste, 1974, p. 79-88). Portanto, a enunciação é a instância do eu, aqui, agora, porque, nela, alguém, num espaço e num tempo criados pela linguagem, toma a palavra e, ao fazê-lo, institui-se como “eu” e dirige-se a outrem, que é instaurado como um “tu”. A noção de aparelho formal da enunciação não significa que todas as grandezas linguísticas não estejam submetidas à ordem da enunciação. Com efeito, Benveniste diz que, a partir da perspectiva da enunciação, podem, por exemplo, ser analisadas as formas complexas do discurso (1974, p. 88).	Apresenta-se aqui um problema teórico: como se passa da virtualidade do sistema à realização discursiva. É a mesma questão enfrentada por Benveniste com relação à dicotomia saussuriana língua/fala. Saussure, no Curso de Linguística Geral (1969), não se ocupa da mediação entre a língua e a fala. Como nota Benveniste, há uma distinção entre a língua e seu “exercício”, pois cada uma dessas instâncias tem diferentes estatutos de realidade: o exercício da linguagem não é simplesmente uma virtualidade, como é a língua (Benveniste, 1976, p. 288). O que permite a passagem do virtual ao realizado é a enunciação, que é a “colocação em funcionamento da língua por um ato individual de utilização” (Benveniste, 1974, p. 80) e que, portanto, é a instância de mediação entre a língua e o discurso. Uma instância é um conjunto de categorias que cria um dado domínio. Assim, essa instância de mediação é o conjunto de categorias que permite|||DIFF|||permitem a passagem da língua para fala. Essas categorias constituem o que Benveniste vai chamar o aparelho formal da enunciação, que engloba a pessoa, o espaço e o tempo (Benveniste, 1974, p. 79-88). Portanto, a enunciação é a instância do eu, aqui, agora, porque, nela, alguém, num espaço e num tempo criados pela linguagem, toma a palavra e, ao fazê-lo, institui-se como “eu” e dirige-se a outrem, que é instaurado como um “tu”. A noção de aparelho formal da enunciação não significa que todas as grandezas linguísticas não estejam submetidas à ordem da enunciação. Com efeito, Benveniste diz que, a partir da perspectiva da enunciação, podem, por exemplo, ser analisadas as formas complexas do discurso (1974, p. 88).	2	True
O conceito de práxis enunciativa explica a circulação das grandezas linguísticas, que têm diferentes modos de existência. Seus produtos podem ser virtuais (estruturas e categorias que constituem o sistema); atualizados (primeira ativação-seleção de grandezas convocadas em discurso); potencializados (os praxemas), realizados (ocorrências em discurso) (Fontanille; Zilberberg, 2001, p. 174-175). As operações da práxis enunciativa, seja as ascendentes, seja as decadentes, atuam levando as grandezas de um modo de presença a outro: do atualizado ao realizado, do potencializado ao virtualizado, do virtualizado ao realizado e assim sucessivamente. Só se pode apreender a práxis “quando ela tensiona dois modos de existência” (Fontanille; Zilberberg, 2001, p. 177-178).	O conceito de práxis enunciativa explica a circulação das grandezas linguísticas, que têm diferentes modos de existência. Seus produtos podem ser virtuais (estruturas e categorias que constituem o sistema); atualizados (primeira ativação-seleção de grandezas convocadas em discurso); potencializados (os praxemas), realizados (ocorrências em discurso) (Fontanille; Zilberberg, 2001, p. 174-175). As operações da práxis enunciativa, seja as ascendentes, seja|||DIFF|||sejam as decadentes, atuam levando as grandezas de um modo de presença a outro: do atualizado ao realizado, do potencializado ao virtualizado, do virtualizado ao realizado e assim sucessivamente. Só se pode apreender a práxis “quando ela tensiona dois modos de existência” (Fontanille; Zilberberg, 2001, p. 177-178).	2	True
